200 mV/s,,,100 mV/s,,,50 mV/s,,,20 mV/s,
電圧,電流,,電圧,電流,,電圧,電流,,電圧,電流
0.656582117,-0.001099962,,1.000141025,0.00065927,,,,,0.601723313,-0.000264705
0.656582117,-0.001099962,,1.001116514,0.000659609,,,,,0.599681675,-0.000267238
0.656582117,-0.001099962,,1.002220154,0.000660872,,,,,0.597622693,-0.000269774
0.594851255,-0.001539067,,1.003313541,0.000661984,,,,,0.595621407,-0.000272178
0.59296447,-0.001550734,,1.004111528,0.000663076,,,,,0.593723118,-0.000274469
0.591090024,-0.001562604,,1.005013347,0.000663511,,,,,0.591576815,-0.000276768
0.588815391,-0.001576215,,1.006038189,0.000664901,,,,,0.589563489,-0.000278937
0.587196469,-0.001585523,,1.00725162,0.000665552,,,,,0.58769089,-0.000280911
0.584786475,-0.001599594,,1.008363843,0.000666966,,,,,0.585668862,-0.000282889
0.582945645,-0.001610264,,1.008992791,0.000667492,,,,,0.58370322,-0.000284665
0.580949962,-0.001621197,,1.010195136,0.000668231,,,,,0.581601858,-0.000286421
0.578821599,-0.001632233,,1.01144886,0.000669389,,,,,0.579712212,-0.000287854
0.577019691,-0.001641218,,1.012179017,0.000670075,,,,,0.577674448,-0.000289295
0.574913025,-0.001652069,,1.013165355,0.000670369,,,,,0.575661302,-0.00029043
0.573019266,-0.001660346,,1.013950944,0.000671707,,,,,0.573638141,-0.000291427
0.570919812,-0.001669818,,1.015028,0.000672118,,,,,0.571546495,-0.000292256
0.568984747,-0.001677743,,1.016042829,0.000673379,,,,,0.56966579,-0.000292784
0.567022085,-0.001685684,,1.017119169,0.000673905,,,,,0.567655027,-0.000293156
0.564971149,-0.001693734,,1.018258095,0.000675174,,,,,0.565589011,-0.000293333
0.562911034,-0.001700581,,1.019116282,0.000675086,,,,,0.563573122,-0.000293155
0.560931146,-0.001707477,,1.020008802,0.000676493,,,,,0.561654925,-0.00029282
0.558890164,-0.001713621,,1.021154523,0.000676584,,,,,0.559740901,-0.000292139
0.556942821,-0.00171856,,1.022121072,0.000677387,,,,,0.557680726,-0.000291371
0.555073977,-0.001722234,,1.023126602,0.000678145,,,,,0.555732489,-0.000290205
0.552935183,-0.001727037,,1.024365425,0.000679425,,,,,0.553646982,-0.000288934
0.550853789,-0.001731143,,1.025351167,0.000679643,,,,,0.551562488,-0.000287387
0.548923433,-0.001733697,,1.026294351,0.000680571,,,,,0.549578667,-0.000285601
0.547002792,-0.001734635,,1.027416468,0.00068149,,,,,0.547768891,-0.000283443
0.544872224,-0.001737908,,1.02816093,0.000681784,,,,,0.545560598,-0.000281388
0.543227971,-0.001735946,,1.029216409,0.000682514,,,,,0.543613911,-0.000278882
0.540981352,-0.001737491,,1.030230522,0.000683355,,,,,0.541561782,-0.000276301
0.538868725,-0.001737532,,1.031469464,0.0006838,,,,,0.539615333,-0.000273435
0.537033796,-0.001735119,,1.032149076,0.000684341,,,,,0.537594438,-0.000270562
0.534954011,-0.001733501,,1.033211112,0.000684771,,,,,0.535590053,-0.00026746
0.533104599,-0.001729888,,1.034238696,0.000685647,,,,,0.533592165,-0.000264273
0.53091526,-0.001727247,,1.03513062,0.000685769,,,,,0.53173399,-0.000260814
0.528983772,-0.001722426,,1.036126256,0.000686647,,,,,0.529659033,-0.000257542
0.527012706,-0.001717042,,1.03706789,0.000686884,,,,,0.527594864,-0.000254079
0.52518791,-0.001710505,,1.038045049,0.000687482,,,,,0.525584161,-0.000250579
0.523090303,-0.001704061,,1.03919661,0.000687889,,,,,0.523660481,-0.000246934
0.520863414,-0.001698158,,1.040169835,0.000688857,,,,,0.521513462,-0.000243462
0.518959582,-0.001690221,,1.041228294,0.000688815,,,,,0.519569218,-0.00023976
0.516824782,-0.001682142,,1.042144299,0.000689769,,,,,0.517576635,-0.000236141
0.514810264,-0.001672796,,1.043224812,0.000689959,,,,,0.515621781,-0.000232475
0.513151884,-0.001660939,,1.044228673,0.00069077,,,,,0.513586879,-0.000228895
0.511006236,-0.001651309,,1.045281887,0.0006913,,,,,0.511644721,-0.000225363
0.508886397,-0.001640328,,1.046115518,0.000691522,,,,,0.509721637,-0.000221718
0.506855249,-0.001628341,,1.046979189,0.000691645,,,,,0.507546306,-0.000218292
0.50495255,-0.001615114,,1.048166037,0.000692633,,,,,0.505589783,-0.000214817
0.502783239,-0.001602899,,1.048956752,0.00069283,,,,,0.503672719,-0.000211341
0.500782073,-0.001589276,,1.050411105,0.000693523,,,,,0.501575768,-0.000208033
0.498955399,-0.001573445,,1.051281214,0.000693785,,,,,0.499634653,-0.000204661
0.496841431,-0.001559726,,1.051980734,0.000694323,,,,,0.497629791,-0.000201429
0.494859755,-0.00154472,,1.052932858,0.000694094,,,,,0.495635301,-0.000198256
0.49287191,-0.001528279,,1.054199219,0.000694986,,,,,0.493737787,-0.000195122
0.490853012,-0.001511948,,1.055291057,0.000695073,,,,,0.491575301,-0.000192194
0.488863468,-0.001495469,,1.056254864,0.000695971,,,,,0.489592791,-0.000189186
0.486798882,-0.001479374,,1.057457805,0.000696116,,,,,0.487672657,-0.000186267
0.485080659,-0.001460313,,1.058100462,0.000696453,,,,,0.485456169,-0.000183618
0.482766598,-0.001445083,,1.059267402,0.000696593,,,,,0.483601809,-0.000180784
0.480998844,-0.001425767,,1.060134411,0.000697295,,,,,0.481596678,-0.000178171
0.478821844,-0.001409201,,1.061152458,0.000697318,,,,,0.479654193,-0.000175595
0.476922989,-0.001390705,,1.062233329,0.000697828,,,,,0.477548689,-0.000173133
0.474885672,-0.001372473,,1.06330812,0.000697815,,,,,0.475595355,-0.000170704
0.472782522,-0.001354516,,1.063964725,0.000698842,,,,,0.473570913,-0.000168359
0.470996737,-0.001335376,,1.065152884,0.000698344,,,,,0.471615374,-0.000166072
0.468957663,-0.001316592,,1.066357613,0.000699115,,,,,0.469554424,-0.000163907
0.466770709,-0.001299271,,1.067275524,0.000699227,,,,,0.467590898,-0.000161747
0.46488595,-0.001279395,,1.068009734,0.000699897,,,,,0.465573311,-0.000159727
0.462833673,-0.001261773,,1.069118023,0.00069974,,,,,0.463579208,-0.000157747
0.460978389,-0.001242658,,1.070238709,0.000700762,,,,,0.461653173,-0.000155787
0.458949298,-0.001224037,,1.071414351,0.000700922,,,,,0.459570229,-0.000153974
0.456658959,-0.001207615,,1.072245836,0.000701312,,,,,0.457579613,-0.000152216
0.454694688,-0.001189145,,1.073355198,0.000701135,,,,,0.455582082,-0.000150478
0.452850163,-0.001169317,,1.074312449,0.000701954,,,,,0.453596979,-0.000148812
0.450955033,-0.001151464,,1.075218081,0.000701787,,,,,0.451590061,-0.000147199
0.448993355,-0.001133086,,1.076300621,0.000702465,,,,,0.449576825,-0.000145683
0.446800232,-0.001116712,,1.077161193,0.000702192,,,,,0.447566599,-0.000144186
0.44474563,-0.001098765,,1.078254819,0.000703099,,,,,0.44562763,-0.000142698
0.44285509,-0.001081741,,1.079117298,0.000702654,,,,,0.443591774,-0.000141329
0.440813988,-0.001065346,,1.080198169,0.000703585,,,,,0.441497564,-0.000140044
0.438855141,-0.001048089,,1.081319571,0.000703448,,,,,0.439581841,-0.000138718
0.436760187,-0.001031798,,1.082418084,0.000704036,,,,,0.437600344,-0.000137509
0.434811503,-0.001016073,,1.083124995,0.000703963,,,,,0.435559422,-0.000136335
0.43282333,-0.000998903,,1.084255576,0.000704302,,,,,0.433524907,-0.000135217
0.430729687,-0.000983979,,1.085336328,0.000704089,,,,,0.431592137,-0.000134058
0.428884894,-0.000967137,,1.08628571,0.000704849,,,,,0.429480642,-0.000133065
0.426694036,-0.000953413,,1.087213039,0.000704913,,,,,0.427584171,-0.000131989
0.42487058,-0.000937498,,1.088424802,0.000705563,,,,,0.425504267,-0.000131059
0.422837853,-0.000923121,,1.088779569,0.000705389,,,,,0.423588604,-0.000130091
0.42078346,-0.00090882,,1.090329647,0.000705852,,,,,0.421528757,-0.000129212
0.418883353,-0.000894314,,1.091116548,0.00070596,,,,,0.41969493,-0.0001282
0.416908503,-0.000879867,,1.092312932,0.000706806,,,,,0.417494237,-0.0001275
0.414686322,-0.000868262,,1.0930866,0.00070606,,,,,0.415609807,-0.000126653
0.412878096,-0.00085385,,1.094059944,0.000706801,,,,,0.413582891,-0.000125858
0.410889983,-0.000840389,,1.095247984,0.000706902,,,,,0.411688417,-0.000125084
0.408991694,-0.000827225,,1.09626174,0.000707413,,,,,0.409576952,-0.000124445
0.406916827,-0.000815892,,1.097463965,0.000707549,,,,,0.407593042,-0.000123794
0.404811174,-0.000803615,,1.09832406,0.000707823,,,,,0.405610114,-0.0001231
0.404054761,-0.00080015,,1.098962307,0.000707639,,,,,0.403547019,-0.000122533
0.404054761,-0.00080015,,1.100199103,0.000708245,,,,,0.401661545,-0.000121879
0.404054761,-0.00080015,,1.101174474,0.000707932,,,,,0.399436146,-0.000121456
0.404054761,-0.00080015,,1.102054954,0.000708458,,,,,0.397472292,-0.000120907
0.404054761,-0.00080015,,1.103354692,0.000708412,,,,,0.395619839,-0.000120325
0.404054761,-0.00080015,,1.104294419,0.000709079,,,,,0.393496037,-0.000119935
0.404054761,-0.00080015,,1.105208158,0.000708984,,,,,0.39141807,-0.000119519
0.404054761,-0.00080015,,1.106229186,0.000709296,,,,,0.389538676,-0.000119066
0.404054761,-0.00080015,,1.107196927,0.000709533,,,,,0.387664914,-0.000118541
0.404054761,-0.00080015,,1.108206153,0.000709699,,,,,0.385525703,-0.000118284
0.404054761,-0.00080015,,1.109282851,0.000709484,,,,,0.383537501,-0.000117934
0.404054761,-0.00080015,,1.110256553,0.000710624,,,,,0.381523341,-0.000117569
0.404054761,-0.00080015,,1.111302376,0.000709941,,,,,0.379533589,-0.000117255
0.404054761,-0.00080015,,1.112401485,0.000710639,,,,,0.377625644,-0.000116905
0.404054761,-0.00080015,,1.113284111,0.000710592,,,,,0.37563929,-0.000116613
0.404054761,-0.00080015,,1.114199281,0.000711033,,,,,0.373524249,-0.000116454
0.404054761,-0.00080015,,1.115190148,0.000710954,,,,,0.371568084,-0.000116161
0.404054761,-0.00080015,,1.115951061,0.000711524,,,,,0.369723022,-0.00011587
0.404054761,-0.00080015,,1.117245197,0.000710959,,,,,0.367608547,-0.000115727
0.404054761,-0.00080015,,1.118333578,0.000711679,,,,,0.365562618,-0.000115588
0.404054761,-0.00080015,,1.119437933,0.000711678,,,,,0.36357367,-0.000115395
0.404054761,-0.00080015,,1.120120406,0.000712157,,,,,0.361523688,-0.000115264
0.404054761,-0.00080015,,1.121459126,0.00071204,,,,,0.359580547,-0.000115123
0.404054761,-0.00080015,,1.122132182,0.000712518,,,,,0.35762161,-0.000114942
0.404054761,-0.00080015,,1.123368382,0.000712322,,,,,0.35554406,-0.000114876
0.404054761,-0.00080015,,1.124357224,0.000712753,,,,,0.353592336,-0.000114794
0.404054761,-0.00080015,,1.125148773,0.000712385,,,,,0.351569831,-0.000114749
0.404054761,-0.00080015,,1.126098514,0.000712965,,,,,0.349591792,-0.00011466
0.404054761,-0.00080015,,1.127376676,0.000713071,,,,,0.347569525,-0.000114588
0.404054761,-0.00080015,,1.128532767,0.00071375,,,,,0.345537871,-0.000114639
0.342864722,-0.000548219,,1.129034281,0.000713081,,,,,0.343579471,-0.000114562
0.341067165,-0.000542533,,1.130241275,0.00071418,,,,,0.341491073,-0.000114575
0.339054406,-0.000537473,,1.131210327,0.000713755,,,,,0.339492112,-0.000114579
0.33684212,-0.00053255,,1.13238728,0.000714569,,,,,0.337625682,-0.000114515
0.334973156,-0.000527744,,1.133160949,0.000714256,,,,,0.33554554,-0.000114586
0.332750916,-0.000522972,,1.134373784,0.000714987,,,,,0.333574146,-0.000114573
0.330861449,-0.000518652,,1.135210276,0.000714559,,,,,0.331599087,-0.000114611
0.328647822,-0.000514295,,1.136307001,0.000714803,,,,,0.32955125,-0.000114712
0.326920033,-0.000509947,,1.137338877,0.000714761,,,,,0.327593625,-0.000114754
0.324806392,-0.000505906,,1.138196945,0.000715119,,,,,0.325525552,-0.00011481
0.322712123,-0.000501833,,1.139097571,0.000715112,,,,,0.323582679,-0.000114854
0.320945382,-0.000498052,,1.140136838,0.0007155,,,,,0.321536779,-0.000114994
0.319015354,-0.000494498,,1.141205788,0.000715414,,,,,0.31952399,-0.000115083
0.316832274,-0.000490862,,1.142314792,0.000715975,,,,,0.317525178,-0.000115135
0.315024048,-0.000487235,,1.143025875,0.000716085,,,,,0.315592498,-0.0001152
0.312950969,-0.000483925,,1.14440012,0.000716449,,,,,0.313540399,-0.000115375
0.310887992,-0.000480746,,1.145264268,0.000716076,,,,,0.311545938,-0.000115478
0.308876067,-0.000477814,,1.146023512,0.000716421,,,,,0.309565485,-0.000115643
0.306809008,-0.000474814,,1.147351503,0.00071667,,,,,0.307534516,-0.000115722
0.304972917,-0.000471997,,1.148424149,0.000717364,,,,,0.305642724,-0.000115863
0.302737981,-0.000469412,,1.149388433,0.000716888,,,,,0.303584337,-0.000115984
0.30103308,-0.000466505,,1.150415182,0.000717816,,,,,0.301582038,-0.000116161
0.298974961,-0.000464074,,1.151295781,0.000717281,,,,,0.299531519,-0.000116332
0.297073275,-0.00046143,,1.152012587,0.000717707,,,,,0.29747504,-0.000116534
0.294964582,-0.000459315,,1.153214931,0.000717565,,,,,0.295568079,-0.000116669
0.29315865,-0.000456876,,1.154183149,0.000717841,,,,,0.293607444,-0.000116813
0.290837735,-0.000455153,,1.15545404,0.000717876,,,,,0.291612983,-0.000116932
0.289149344,-0.000452877,,1.15599978,0.000718282,,,,,0.289535165,-0.000117224
0.286615163,-0.000451411,,1.157049656,0.000718003,,,,,0.287598908,-0.000117313
0.28507936,-0.000449346,,1.158163786,0.00071833,,,,,0.285649478,-0.00011751
0.283152133,-0.000447625,,1.159012675,0.000718662,,,,,0.28358686,-0.000117687
0.280637085,-0.000446274,,1.160318971,0.00071929,,,,,0.281469464,-0.000118022
0.278826267,-0.00044448,,1.161110282,0.000719192,,,,,0.279532433,-0.000118125
0.276794881,-0.000443044,,1.162360549,0.000719411,,,,,0.277565688,-0.000118366
0.275005579,-0.000441487,,1.163052559,0.000719601,,,,,0.275601864,-0.000118529
0.27282846,-0.000440339,,1.164276838,0.000720079,,,,,0.273541272,-0.000118774
0.270994186,-0.000439012,,1.164782882,0.000719288,,,,,0.271544963,-0.000118934
0.268767595,-0.0004379,,1.166303873,0.000720271,,,,,0.269568026,-0.000119149
0.266807348,-0.000436861,,1.167221546,0.000720312,,,,,0.267530322,-0.000119328
0.264838129,-0.000435935,,1.168278217,0.000721187,,,,,0.265629679,-0.000119554
0.262948036,-0.000434851,,1.169369698,0.000720323,,,,,0.263516784,-0.000119828
0.261006981,-0.000434077,,1.170176506,0.000721118,,,,,0.261457175,-0.000120038
0.258955956,-0.000433294,,1.171338439,0.00072142,,,,,0.25955987,-0.000120198
0.256835699,-0.000432829,,1.172234416,0.00072157,,,,,0.257537127,-0.000120444
0.254829586,-0.000432179,,1.173341155,0.000721215,,,,,0.255543917,-0.00012066
0.252727062,-0.00043145,,1.174220443,0.000722312,,,,,0.253650099,-0.000120803
0.250730008,-0.000430896,,1.175400853,0.000721861,,,,,0.251530737,-0.000121112
0.248730078,-0.000430347,,1.176197648,0.000722659,,,,,0.249594077,-0.000121278
0.246662229,-0.000430136,,1.177528381,0.000722588,,,,,0.2474318,-0.000121586
0.244950339,-0.000429669,,1.178419232,0.000722886,,,,,0.24563925,-0.000121657
0.242730647,-0.000429518,,1.179313421,0.000723091,,,,,0.243560836,-0.000121896
0.240987793,-0.000429077,,1.180294752,0.00072352,,,,,0.241594732,-0.000122109
0.23885794,-0.000429034,,1.181273103,0.000722548,,,,,0.239495352,-0.000122346
0.236943841,-0.000428749,,1.182155013,0.000723912,,,,,0.23754786,-0.00012257
0.234507859,-0.000428979,,1.183205843,0.000723681,,,,,0.235404775,-0.00012279
0.232931942,-0.000428429,,1.184267998,0.000724242,,,,,0.233407676,-0.000123061
0.230927482,-0.000428559,,1.18546772,0.000724129,,,,,0.23156698,-0.000123124
0.228927508,-0.000428495,,1.18626833,0.00072489,,,,,0.229526505,-0.00012337
0.226942495,-0.000428435,,1.187286735,0.000724776,,,,,0.227582574,-0.000123522
0.224895373,-0.000428846,,1.188220263,0.000725073,,,,,0.225595653,-0.000123739
0.222680926,-0.000429159,,1.189361572,0.000725276,,,,,0.223621383,-0.000123912
0.220736071,-0.000429391,,1.190150738,0.00072543,,,,,0.221687779,-0.000124095
0.218833357,-0.000429562,,1.191352963,0.000726206,,,,,0.219648272,-0.000124295
0.216855556,-0.000429617,,1.192405105,0.000726622,,,,,0.217573538,-0.000124587
0.214794904,-0.000430196,,1.193145871,0.000726497,,,,,0.215452656,-0.000124826
0.212842599,-0.000430197,,1.194344163,0.000727036,,,,,0.213402063,-0.000125048
0.21083121,-0.000430731,,1.195193529,0.000726783,,,,,0.211588398,-0.000125093
0.208852619,-0.000430883,,1.196362615,0.000727214,,,,,0.209442869,-0.0001254
0.206780761,-0.000431908,,1.197105765,0.000726875,,,,,0.207554638,-0.000125516
0.204699859,-0.000432223,,1.198273063,0.000728031,,,,,0.205561623,-0.000125718
0.202927038,-0.000432405,,1.199322104,0.000727884,,,,,0.203460246,-0.000125927
0.201093867,-0.000432779,,1.199978828,0.000728472,,,,,0.201385483,-0.000126148
0.199233398,-0.000433449,,1.199826956,0.000656389,,,,,0.199465111,-0.000126284
0.197126359,-0.000434053,,1.198629498,0.000623283,,,,,0.19749254,-0.000126442
0.194936752,-0.000434546,,1.19760251,0.000596626,,,,,0.195478976,-0.000126619
0.192637891,-0.000435289,,1.196629167,0.000572932,,,,,0.193453386,-0.00012679
0.190986931,-0.000435896,,1.195929885,0.000551343,,,,,0.191533178,-0.000126902
0.188689858,-0.000436695,,1.194934964,0.000530709,,,,,0.189567387,-0.000127084
0.187003329,-0.000437011,,1.193922997,0.000510759,,,,,0.18744424,-0.000127248
0.184764251,-0.000437713,,1.192668438,0.000492827,,,,,0.185522243,-0.000127351
0.182984993,-0.000438378,,1.191652894,0.000474583,,,,,0.183370933,-0.000127676
0.180894941,-0.000439114,,1.190813661,0.000458649,,,,,0.18160975,-0.000127662
0.178812057,-0.000439698,,1.190088391,0.000443192,,,,,0.179568067,-0.000127813
0.177022502,-0.000440243,,1.18873477,0.000427742,,,,,0.177517489,-0.000128004
0.174611911,-0.000441315,,1.187948823,0.000413447,,,,,0.175507635,-0.000128144
0.172804445,-0.000441964,,1.186968446,0.000400193,,,,,0.173368335,-0.000128352
0.170998022,-0.000442717,,1.185871363,0.000386505,,,,,0.171479478,-0.000128412
0.168692425,-0.00044389,,1.184834838,0.000374521,,,,,0.169501156,-0.000128565
0.16674608,-0.000444524,,1.183899522,0.000362577,,,,,0.167619824,-0.000128647
0.164821237,-0.000445283,,1.182913661,0.000351507,,,,,0.165602207,-0.000128816
0.162625298,-0.000446135,,1.182121873,0.000339989,,,,,0.163540348,-0.000128971
0.1610962,-0.000446703,,1.180786729,0.000329459,,,,,0.161517441,-0.00012913
0.158814803,-0.000447996,,1.17986393,0.000319517,,,,,0.159443647,-0.000129343
0.1568809,-0.000448507,,1.178723574,0.000310103,,,,,0.157598376,-0.000129391
0.154794142,-0.000449468,,1.177712917,0.000300733,,,,,0.155454636,-0.000129623
0.152874485,-0.000450502,,1.176698327,0.000292096,,,,,0.153527886,-0.000129753
0.151098385,-0.000451629,,1.17603457,0.00028301,,,,,0.151562572,-0.00012993
0.149043128,-0.000452501,,1.174757361,0.000274678,,,,,0.149588913,-0.000130057
0.146702081,-0.000453692,,1.173906088,0.000266589,,,,,0.147444069,-0.000130328
0.144811362,-0.000454835,,1.172697783,0.000259134,,,,,0.145548016,-0.000130439
0.142552823,-0.000456249,,1.171912551,0.000251699,,,,,0.143501759,-0.000130694
0.140942812,-0.000457042,,1.170965075,0.000244801,,,,,0.14147231,-0.000130935
0.138869166,-0.000458565,,1.169648051,0.000237143,,,,,0.139472678,-0.000131148
0.136787072,-0.000460013,,1.169104218,0.000231261,,,,,0.137493238,-0.000131339
0.134757131,-0.00046167,,1.167814612,0.00022434,,,,,0.135629505,-0.000131532
0.132783934,-0.000463204,,1.166813016,0.000218397,,,,,0.133614555,-0.000131794
0.130725354,-0.00046479,,1.165814638,0.000212035,,,,,0.131578937,-0.000132114
0.128822088,-0.000466627,,1.164887667,0.000206881,,,,,0.129490718,-0.000132495
0.126886591,-0.00046876,,1.163540721,0.000200448,,,,,0.127540618,-0.000132735
0.124734424,-0.000470945,,1.162771702,0.000195572,,,,,0.12547119,-0.000133187
0.122967236,-0.000472974,,1.161673665,0.000189579,,,,,0.123547874,-0.000133505
0.120774686,-0.000475648,,1.160729647,0.000185186,,,,,0.121440433,-0.000133987
0.11888402,-0.000478172,,1.159776092,0.000179541,,,,,0.119482048,-0.000134418
0.116812065,-0.000480931,,1.158689499,0.000175006,,,,,0.11752215,-0.000134912
0.115015835,-0.00048402,,1.157888532,0.000170347,,,,,0.115578897,-0.00013532
0.112881429,-0.000487377,,1.15679884,0.000166186,,,,,0.113606893,-0.000135971
0.110843636,-0.000491056,,1.155692339,0.000161462,,,,,0.111417018,-0.000136695
0.108799666,-0.000494834,,1.155150175,0.000157742,,,,,0.109428883,-0.000137372
0.106846355,-0.000499133,,1.153949499,0.000153232,,,,,0.107636958,-0.000137931
0.104922079,-0.000503765,,1.152821183,0.000149254,,,,,0.105496436,-0.000138862
0.102967888,-0.000508438,,1.151986241,0.000145288,,,,,0.103500903,-0.000139756
0.100634985,-0.000514123,,1.150694132,0.000141585,,,,,0.101590715,-0.00014071
0.098940432,-0.000519682,,1.149700642,0.000137177,,,,,0.099419713,-0.000141747
0.096985824,-0.000525938,,1.148987889,0.000134701,,,,,0.097500019,-0.000142902
0.094831705,-0.000533015,,1.147852778,0.000130463,,,,,0.095338561,-0.00014414
0.092887029,-0.000540082,,1.146807671,0.00012723,,,,,0.093414329,-0.000145446
0.090961851,-0.000547812,,1.145709872,0.00012345,,,,,0.09146101,-0.000146711
0.088607207,-0.000556321,,1.144652843,0.000120619,,,,,0.089467421,-0.000148314
0.086794898,-0.000565179,,1.143966913,0.000117637,,,,,0.087511793,-0.00014981
0.084666409,-0.000575065,,1.142871499,0.000114681,,,,,0.085453488,-0.000151643
0.082993351,-0.000584724,,1.141850829,0.000111541,,,,,0.083596714,-0.000153281
0.080846556,-0.000596358,,1.141080618,0.000108957,,,,,0.081604548,-0.000155371
0.078753218,-0.000608086,,1.139933944,0.000105767,,,,,0.079525568,-0.00015739
0.076845303,-0.000620307,,1.138648152,0.000103133,,,,,0.077450961,-0.000159672
0.074684739,-0.000633492,,1.137878895,1.00E-04,,,,,0.075459428,-0.000161716
0.072667927,-0.000647266,,1.136728048,9.84E-05,,,,,0.07348042,-0.000164182
0.070637092,-0.000661991,,1.13575685,9.50E-05,,,,,0.071546338,-0.000166487
0.068926916,-0.000676869,,1.134771943,9.27E-05,,,,,0.06944561,-0.000168921
0.066787995,-0.000692833,,1.133773327,9.01E-05,,,,,0.067602292,-0.000171268
0.064894199,-0.000709644,,1.13272512,8.78E-05,,,,,0.065486722,-0.000174011
0.062761277,-0.000726115,,1.131789088,8.52E-05,,,,,0.063533947,-0.000176223
0.060858469,-0.000744013,,1.130566239,8.34E-05,,,,,0.061536934,-0.000178729
0.058929574,-0.000762295,,1.129657626,8.07E-05,,,,,0.059429474,-0.000180965
0.056717496,-0.000780906,,1.129173517,8.01E-05,,,,,0.057554614,-0.000183317
0.054701701,-0.000799709,,1.129173517,8.01E-05,,,,,0.055487659,-0.000185212
0.053079385,-0.000818577,,1.129173517,8.01E-05,,,,,0.053421896,-0.000187392
0.050791647,-0.000837784,,1.129173517,8.01E-05,,,,,0.051500674,-0.000188991
0.048508827,-0.000857579,,1.129173517,8.01E-05,,,,,0.049564067,-0.000190705
0.0468302,-0.000875966,,1.129173517,8.01E-05,,,,,0.047477152,-0.000192057
0.044739116,-0.000894966,,1.129173517,8.01E-05,,,,,0.04549842,-0.000193305
0.042705033,-0.000913489,,1.129173517,8.01E-05,,,,,0.0434957,-0.00019429
0.040825389,-0.000931439,,1.129173517,8.01E-05,,,,,0.041419517,-0.000195428
0.038849961,-0.000948749,,1.129173517,8.01E-05,,,,,0.039539687,-0.000196171
0.036526967,-0.000965895,,1.129173517,8.01E-05,,,,,0.037489597,-0.000197161
0.034856219,-0.000981631,,1.129173517,8.01E-05,,,,,0.035530634,-0.000197856
0.032750688,-0.000997167,,1.129173517,8.01E-05,,,,,0.033585038,-0.000198998
0.030714255,-0.00101198,,1.129173517,8.01E-05,,,,,0.031548489,-0.00019992
0.028864678,-0.001025037,,1.129173517,8.01E-05,,,,,0.029427189,-0.000201353
0.026825786,-0.001038125,,1.129173517,8.01E-05,,,,,0.027558092,-0.000202618
0.024526501,-0.001051336,,1.129173517,8.01E-05,,,,,0.025396669,-0.000204793
0.022869786,-0.001063139,,1.129173517,8.01E-05,,,,,0.023555554,-0.000206395
0.020890821,-0.001075107,,1.129173517,8.01E-05,,,,,0.021596109,-0.000209081
0.01880068,-0.001086625,,1.129173517,8.01E-05,,,,,0.0194939,-0.000211666
0.016911559,-0.001099084,,1.129173517,8.01E-05,,,,,0.017441653,-0.00021499
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,0.015585645,-0.000217973
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,0.013520689,-0.000221762
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,0.011501749,-0.000225627
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,0.009536551,-0.00023037
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,0.007526692,-0.000234764
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,0.005599128,-0.000239857
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,0.003511363,-0.000244974
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,0.001471074,-0.000250927
0.016838003,-0.001099997,,1.129173517,8.01E-05,,,,,-0.000501055,-0.000256997
0.016838003,-0.001099997,,1.09886241,3.08E-05,,,,,-0.002587513,-0.000263061
0.016838003,-0.001099997,,1.097865224,2.90E-05,,,,,-0.004573587,-0.000269179
0.016838003,-0.001099997,,1.096722841,2.83E-05,,,,,-0.006645573,-0.000276208
0.016838003,-0.001099997,,1.095980167,2.70E-05,,,,,-0.008584303,-0.000282988
0.016838003,-0.001099997,,1.094991565,2.59E-05,,,,,-0.010498447,-0.000290373
0.016838003,-0.001099997,,1.093970299,2.47E-05,,,,,-0.012515536,-0.000297187
0.016838003,-0.001099997,,1.092856169,2.38E-05,,,,,-0.014476096,-0.000304771
0.016838003,-0.001099997,,1.091827154,2.26E-05,,,,,-0.016513038,-0.000311669
0.016838003,-0.001099997,,1.090774536,2.18E-05,,,,,-0.018535813,-0.000319231
0.016838003,-0.001099997,,1.089708567,2.01E-05,,,,,-0.020559205,-0.000325638
0.016838003,-0.001099997,,1.088931203,1.98E-05,,,,,-0.022489773,-0.000332343
0.016838003,-0.001099997,,1.087790132,1.82E-05,,,,,-0.024488941,-0.000338058
0.016838003,-0.001099997,,1.086889625,1.79E-05,,,,,-0.026523853,-0.000343504
0.016838003,-0.001099997,,1.085901141,1.62E-05,,,,,-0.028520098,-0.000347694
0.016838003,-0.001099997,,1.084897161,1.58E-05,,,,,-0.030487422,-0.000351851
0.016838003,-0.001099997,,1.083664298,1.45E-05,,,,,-0.032442406,-0.000354384
0.016838003,-0.001099997,,1.082704902,1.34E-05,,,,,-0.034407139,-0.000356629
0.016838003,-0.001099997,,1.081858158,1.22E-05,,,,,-0.036643527,-0.000357339
0.016838003,-0.001099997,,1.080934763,1.21E-05,,,,,-0.038514022,-0.000357624
0.016838003,-0.001099997,,1.079796791,1.03E-05,,,,,-0.040578745,-0.000356489
